user_id,item_id,rating,movie_name
559,502,4,Bananas (1971)
506,239,3,Sneakers (1992)
569,15,4,Mr. Holland's Opus (1995)
656,347,4,Wag the Dog (1997)
514,215,4,Field of Dreams (1989)
433,273,3,Heat (1995)
399,564,3,Tales from the Hood (1995)
653,239,5,Sneakers (1992)
226,203,5,Unforgiven (1992)
601,410,4,Kingpin (1996)
456,421,3,William Shakespeare's Romeo and Juliet (1996)
537,434,3,Forbidden Planet (1956)
459,332,3,Kiss the Girls (1997)
22,181,5,Return of the Jedi (1983)
320,89,4,Blade Runner (1982)
429,281,3,"River Wild, The (1994)"
487,403,4,Batman (1989)
101,288,4,Scream (1996)
633,385,4,True Lies (1994)
673,347,4,Wag the Dog (1997)
534,1,5,Toy Story (1995)
217,172,1,"Empire Strikes Back, The (1980)"
297,168,5,Monty Python and the Holy Grail (1974)
548,1278,4,Selena (1997)
524,492,3,East of Eden (1955)
648,385,5,True Lies (1994)
427,332,5,Kiss the Girls (1997)
648,290,3,Fierce Creatures (1997)
466,313,5,Titanic (1997)
330,15,5,Mr. Holland's Opus (1995)
564,257,4,Men in Black (1997)
102,95,4,Aladdin (1992)
694,684,4,In the Line of Fire (1993)
552,248,4,Grosse Pointe Blank (1997)
91,1126,1,"Old Man and the Sea, The (1958)"
648,827,3,Daylight (1996)
152,173,5,"Princess Bride, The (1987)"
393,655,3,Stand by Me (1986)
694,193,4,"Right Stuff, The (1983)"
638,241,3,"Last of the Mohicans, The (1992)"
394,257,4,Men in Black (1997)
588,131,5,Breakfast at Tiffany's (1961)
665,307,3,"Devil's Advocate, The (1997)"
669,521,4,"Deer Hunter, The (1978)"
456,845,3,That Thing You Do! (1996)
561,188,4,Full Metal Jacket (1987)
38,409,5,Jack (1996)
500,559,4,Interview with the Vampire (1994)
655,1197,3,"Family Thing, A (1996)"
158,866,2,Michael (1996)
582,472,4,Dragonheart (1996)
189,165,5,Jean de Florette (1986)
648,722,3,Nine Months (1995)
344,285,5,Secrets & Lies (1996)
405,1036,1,Drop Dead Fred (1991)
505,1,3,Toy Story (1995)
680,276,5,Leaving Las Vegas (1995)
336,1079,1,Joe's Apartment (1996)
506,195,4,"Terminator, The (1984)"
661,1045,3,Fearless (1993)
429,90,4,So I Married an Axe Murderer (1993)
210,755,3,Jumanji (1995)
650,313,4,Titanic (1997)
642,15,5,Mr. Holland's Opus (1995)
186,356,5,"Client, The (1994)"
601,91,5,"Nightmare Before Christmas, The (1993)"
600,530,4,"Man Who Would Be King, The (1975)"
327,896,5,"Sweet Hereafter, The (1997)"
537,321,3,Mother (1996)
393,84,3,Robert A. Heinlein's The Puppet Masters (1994)
347,159,4,Basic Instinct (1992)
465,136,4,Mr. Smith Goes to Washington (1939)
303,746,4,Real Genius (1985)
533,687,2,McHale's Navy (1997)
541,1036,2,Drop Dead Fred (1991)
514,313,5,Titanic (1997)
468,70,3,Four Weddings and a Funeral (1994)
626,289,1,Evita (1996)
592,192,5,Raging Bull (1980)
700,144,4,Die Hard (1988)
465,172,3,"Empire Strikes Back, The (1980)"
417,1040,2,Two if by Sea (1996)
585,1319,2,"Neon Bible, The (1995)"
343,1008,4,I Shot Andy Warhol (1996)
327,86,4,"Remains of the Day, The (1993)"
524,443,4,"Birds, The (1963)"
407,315,4,Apt Pupil (1998)
567,293,5,Donnie Brasco (1997)
201,185,5,Psycho (1960)
532,554,4,Waterworld (1995)
389,285,5,Secrets & Lies (1996)
453,77,3,"Firm, The (1993)"
18,189,5,"Grand Day Out, A (1992)"
666,656,4,M (1931)
248,180,3,Apocalypse Now (1979)
189,151,5,Willy Wonka and the Chocolate Factory (1971)
548,717,4,"Juror, The (1996)"
650,367,2,Clueless (1995)
653,748,5,"Saint, The (1997)"
693,143,4,"Sound of Music, The (1965)"
664,210,4,Indiana Jones and the Last Crusade (1989)
85,1174,3,Caught (1996)
354,733,3,Go Fish (1994)
505,294,3,Liar Liar (1997)
646,319,3,Everyone Says I Love You (1996)
653,405,3,Mission: Impossible (1996)
577,673,3,Cape Fear (1962)
193,153,4,"Fish Called Wanda, A (1988)"
178,157,5,Platoon (1986)
13,453,2,Jaws 3-D (1983)
314,775,3,Something to Talk About (1995)
683,286,2,"English Patient, The (1996)"
486,333,2,"Game, The (1997)"
479,270,4,Gattaca (1997)
676,751,4,Tomorrow Never Dies (1997)
405,1415,1,"Next Karate Kid, The (1994)"
505,210,4,Indiana Jones and the Last Crusade (1989)
328,849,3,Days of Thunder (1990)
344,71,3,"Lion King, The (1994)"
385,173,4,"Princess Bride, The (1987)"
389,520,3,"Great Escape, The (1963)"
549,472,3,Dragonheart (1996)
484,173,5,"Princess Bride, The (1987)"
246,672,4,Candyman (1992)
655,1252,3,"Contempt (Mépris, Le) (1963)"
244,70,4,Four Weddings and a Funeral (1994)
643,77,3,"Firm, The (1993)"
128,220,1,"Mirror Has Two Faces, The (1996)"
18,631,5,"Crying Game, The (1992)"
577,210,3,Indiana Jones and the Last Crusade (1989)
276,42,4,Clerks (1994)
57,288,4,Scream (1996)
533,294,4,Liar Liar (1997)
695,307,4,"Devil's Advocate, The (1997)"
506,425,4,Bob Roberts (1992)
666,518,4,Miller's Crossing (1990)
393,132,2,"Wizard of Oz, The (1939)"
608,196,5,Dead Poets Society (1989)
190,148,4,"Ghost and the Darkness, The (1996)"
561,130,4,Kansas City (1996)
387,774,3,"Prophecy, The (1995)"
316,633,4,"Christmas Carol, A (1938)"
94,710,3,Better Off Dead... (1985)
715,228,3,Star Trek: The Wrath of Khan (1982)
181,109,1,Mystery Science Theater 3000: The Movie (1996)
701,316,5,As Good As It Gets (1997)
378,482,4,Some Like It Hot (1959)
588,85,5,"Ref, The (1994)"
550,301,2,In & Out (1997)
625,179,4,"Clockwork Orange, A (1971)"
426,23,4,Taxi Driver (1976)
60,9,5,Dead Man Walking (1995)
65,476,3,"First Wives Club, The (1996)"
100,269,4,"Full Monty, The (1997)"
627,184,4,Army of Darkness (1993)
499,902,5,"Big Lebowski, The (1998)"
371,69,5,Forrest Gump (1994)
311,404,3,Pinocchio (1940)
92,382,4,"Adventures of Priscilla, Queen of the Desert, The (1994)"
587,269,3,"Full Monty, The (1997)"
571,124,4,Lone Star (1996)
177,258,3,Contact (1997)
13,815,4,One Fine Day (1996)
492,131,3,Breakfast at Tiffany's (1961)
642,625,3,"Sword in the Stone, The (1963)"
666,186,2,"Blues Brothers, The (1980)"
254,1060,3,"Adventures of Pinocchio, The (1996)"
456,1010,5,Basquiat (1996)
622,166,5,Manon of the Spring (Manon des sources) (1986)
602,748,3,"Saint, The (1997)"
577,949,2,How to Make an American Quilt (1995)
713,310,4,"Rainmaker, The (1997)"
311,755,4,Jumanji (1995)
561,665,3,Alien 3 (1992)
537,479,4,Vertigo (1958)
234,511,5,Lawrence of Arabia (1962)
668,286,4,"English Patient, The (1996)"
629,265,4,"Hunt for Red October, The (1990)"
195,276,4,Leaving Las Vegas (1995)
288,174,4,Raiders of the Lost Ark (1981)
474,182,5,GoodFellas (1990)
112,751,4,Tomorrow Never Dies (1997)
667,1101,3,Six Degrees of Separation (1993)
149,1295,3,Kicked in the Head (1997)
664,169,5,"Wrong Trousers, The (1993)"
608,969,5,Winnie the Pooh and the Blustery Day (1968)
713,539,3,Mouse Hunt (1997)
151,199,3,"Bridge on the River Kwai, The (1957)"
271,131,4,Breakfast at Tiffany's (1961)
715,202,5,Groundhog Day (1993)
586,672,2,Candyman (1992)
500,396,3,Serial Mom (1994)
429,496,4,It's a Wonderful Life (1946)
573,178,4,12 Angry Men (1957)
698,497,3,Bringing Up Baby (1938)
429,1218,3,Friday (1995)
477,756,4,Father of the Bride Part II (1995)
163,305,2,"Ice Storm, The (1997)"
592,294,3,Liar Liar (1997)
639,707,5,Enchanted April (1991)
392,250,3,"Fifth Element, The (1997)"
497,122,1,"Cable Guy, The (1996)"
181,1335,1,American Buffalo (1996)
533,504,4,Bonnie and Clyde (1967)
507,748,5,"Saint, The (1997)"
399,628,3,Sleepers (1996)
588,72,4,"Mask, The (1994)"
437,1227,3,"Awfully Big Adventure, An (1995)"
64,650,3,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
387,231,3,Batman Returns (1992)
450,609,5,Father of the Bride (1950)
334,1132,2,Feeling Minnesota (1996)
181,683,1,Rocket Man (1997)
399,824,2,"Great White Hype, The (1996)"
135,203,4,Unforgiven (1992)
619,258,5,Contact (1997)
551,70,4,Four Weddings and a Funeral (1994)
682,658,4,Pump Up the Volume (1990)
484,51,4,Legends of the Fall (1994)
534,763,4,Happy Gilmore (1996)
192,25,4,"Birdcage, The (1996)"
436,585,3,Son in Law (1993)
329,295,4,Breakdown (1997)
354,60,5,Three Colors: Blue (1993)
412,651,4,Glory (1989)
648,4,1,Get Shorty (1995)
640,4,4,Get Shorty (1995)
71,429,4,"Day the Earth Stood Still, The (1951)"
690,85,1,"Ref, The (1994)"
456,97,4,Dances with Wolves (1990)
661,531,4,Shine (1996)
16,125,3,Phenomenon (1996)
654,969,5,Winnie the Pooh and the Blustery Day (1968)
437,286,2,"English Patient, The (1996)"
707,640,2,"Cook the Thief His Wife & Her Lover, The (1989)"
707,302,4,L.A. Confidential (1997)
561,132,2,"Wizard of Oz, The (1939)"
23,217,2,Bram Stoker's Dracula (1992)
327,447,4,Carrie (1976)
445,762,1,Beautiful Girls (1996)
716,318,5,Schindler's List (1993)
613,28,3,Apollo 13 (1995)
363,69,3,Forrest Gump (1994)
379,310,4,"Rainmaker, The (1997)"
569,748,2,"Saint, The (1997)"
230,284,1,Tin Cup (1996)
622,737,5,Sirens (1994)
527,100,5,Fargo (1996)
538,275,4,Sense and Sensibility (1995)
643,508,4,"People vs. Larry Flynt, The (1996)"
144,282,4,"Time to Kill, A (1996)"
383,435,4,Butch Cassidy and the Sundance Kid (1969)
506,715,2,To Die For (1995)
659,317,4,In the Name of the Father (1993)
627,434,4,Forbidden Planet (1956)
236,100,3,Fargo (1996)
94,813,5,"Celluloid Closet, The (1995)"
659,181,3,Return of the Jedi (1983)
640,186,5,"Blues Brothers, The (1980)"
190,508,3,"People vs. Larry Flynt, The (1996)"
648,687,1,McHale's Navy (1997)
569,225,3,101 Dalmatians (1996)
361,218,3,Cape Fear (1991)
713,1656,2,Little City (1998)
606,56,5,Pulp Fiction (1994)
634,340,4,Boogie Nights (1997)
682,1428,3,SubUrbia (1997)
149,1296,3,Indian Summer (1996)
24,79,4,"Fugitive, The (1993)"
112,294,3,Liar Liar (1997)
406,136,4,Mr. Smith Goes to Washington (1939)
503,19,5,Antonia's Line (1995)
425,1,2,Toy Story (1995)
450,1091,4,Pete's Dragon (1977)
655,166,3,Manon of the Spring (Manon des sources) (1986)
167,512,5,Wings of Desire (1987)
347,405,4,Mission: Impossible (1996)
293,192,5,Raging Bull (1980)
608,50,1,Star Wars (1977)
14,191,4,Amadeus (1984)
561,319,2,Everyone Says I Love You (1996)
154,211,4,M*A*S*H (1970)
595,324,3,Lost Highway (1997)
200,622,3,Swiss Family Robinson (1960)
13,410,1,Kingpin (1996)
536,746,5,Real Genius (1985)
699,321,3,Mother (1996)
158,408,5,"Close Shave, A (1995)"
429,4,4,Get Shorty (1995)
407,561,4,Mary Shelley's Frankenstein (1994)
57,240,2,Beavis and Butt-head Do America (1996)
668,354,4,"Wedding Singer, The (1998)"
385,1252,5,"Contempt (Mépris, Le) (1963)"
716,483,5,Casablanca (1942)
566,1005,5,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)"
416,425,4,Bob Roberts (1992)
707,478,4,"Philadelphia Story, The (1940)"
11,29,3,Batman Forever (1995)
509,289,2,Evita (1996)
13,775,4,Something to Talk About (1995)
484,392,4,"Man Without a Face, The (1993)"
622,558,2,Heavenly Creatures (1994)
594,988,2,"Beautician and the Beast, The (1997)"
497,545,3,Vampire in Brooklyn (1995)
437,739,3,Pretty Woman (1990)
586,436,2,"American Werewolf in London, An (1981)"
682,69,4,Forrest Gump (1994)
478,196,3,Dead Poets Society (1989)
21,564,3,Tales from the Hood (1995)
519,1293,5,Star Kid (1997)
499,300,4,Air Force One (1997)
532,307,4,"Devil's Advocate, The (1997)"
524,604,4,It Happened One Night (1934)
601,443,4,"Birds, The (1963)"
593,470,2,Tombstone (1993)
682,191,3,Amadeus (1984)
679,181,5,Return of the Jedi (1983)
551,544,4,Things to Do in Denver when You're Dead (1995)
665,427,5,To Kill a Mockingbird (1962)
324,276,5,Leaving Las Vegas (1995)
655,1475,3,Bhaji on the Beach (1993)
697,273,5,Heat (1995)
38,411,3,"Nutty Professor, The (1996)"
659,735,3,Philadelphia (1993)
711,64,4,"Shawshank Redemption, The (1994)"
314,332,5,Kiss the Girls (1997)
586,237,4,Jerry Maguire (1996)
43,248,4,Grosse Pointe Blank (1997)
102,88,3,Sleepless in Seattle (1993)
543,97,3,Dances with Wolves (1990)
25,495,4,Around the World in 80 Days (1956)
660,21,3,Muppet Treasure Island (1996)
588,399,3,"Three Musketeers, The (1993)"
447,815,3,One Fine Day (1996)
89,49,4,I.Q. (1994)
379,393,4,Mrs. Doubtfire (1993)
711,684,3,In the Line of Fire (1993)
637,717,3,"Juror, The (1996)"
263,98,4,"Silence of the Lambs, The (1991)"
11,724,3,Circle of Friends (1995)
145,66,4,While You Were Sleeping (1995)
666,25,3,"Birdcage, The (1996)"
661,408,5,"Close Shave, A (1995)"
408,324,5,Lost Highway (1997)
656,286,1,"English Patient, The (1996)"
472,1110,5,Tank Girl (1995)
305,433,2,Heathers (1989)
347,943,4,Killing Zoe (1994)
10,69,4,Forrest Gump (1994)
561,447,3,Carrie (1976)
670,615,3,"39 Steps, The (1935)"
603,1240,5,Ghost in the Shell (Kokaku kidotai) (1995)
495,90,4,So I Married an Axe Murderer (1993)
565,713,5,Othello (1995)
640,168,5,Monty Python and the Holy Grail (1974)
342,251,5,Shall We Dance? (1996)
167,655,4,Stand by Me (1986)
659,402,3,Ghost (1990)
131,9,5,Dead Man Walking (1995)
616,1313,4,Palmetto (1998)
224,660,4,Fried Green Tomatoes (1991)
661,216,5,When Harry Met Sally... (1989)
672,281,3,"River Wild, The (1994)"
404,307,4,"Devil's Advocate, The (1997)"
6,79,3,"Fugitive, The (1993)"
561,191,3,Amadeus (1984)
681,898,4,"Postman, The (1997)"
288,651,4,Glory (1989)
660,202,2,Groundhog Day (1993)
664,735,4,Philadelphia (1993)
64,559,3,Interview with the Vampire (1994)
95,22,4,Braveheart (1995)
545,79,4,"Fugitive, The (1993)"
524,129,5,Bound (1996)
178,460,2,"Crossing Guard, The (1995)"
416,395,2,Robin Hood: Men in Tights (1993)
98,502,2,Bananas (1971)
453,552,2,Species (1995)
595,922,4,Dead Man (1995)
437,1098,3,Flirting With Disaster (1996)
291,1079,2,Joe's Apartment (1996)
633,276,3,Leaving Las Vegas (1995)
571,64,4,"Shawshank Redemption, The (1994)"
152,153,4,"Fish Called Wanda, A (1988)"
527,177,5,"Good, The Bad and The Ugly, The (1966)"
449,742,3,Ransom (1996)
303,283,3,Emma (1996)
633,317,3,In the Name of the Father (1993)
545,378,3,Miracle on 34th Street (1994)
526,50,5,Star Wars (1977)
26,456,1,Beverly Hills Ninja (1997)
5,438,1,Amityville 3-D (1983)
507,334,5,U Turn (1997)
694,195,4,"Terminator, The (1984)"
715,739,2,Pretty Woman (1990)
588,154,4,Monty Python's Life of Brian (1979)
87,802,4,Hard Target (1993)
87,47,3,Ed Wood (1994)
587,1483,4,"Man in the Iron Mask, The (1998)"
380,204,2,Back to the Future (1985)
523,116,5,Cold Comfort Farm (1995)
625,433,3,Heathers (1989)
29,268,5,Chasing Amy (1997)
301,959,4,Dazed and Confused (1993)
708,268,3,Chasing Amy (1997)
458,896,5,"Sweet Hereafter, The (1997)"
472,69,5,Forrest Gump (1994)
373,24,4,Rumble in the Bronx (1995)
418,346,2,Jackie Brown (1997)
663,985,3,Blood & Wine (1997)
592,248,4,Grosse Pointe Blank (1997)
642,235,2,Mars Attacks! (1996)
450,1220,5,Higher Learning (1995)
684,238,3,Raising Arizona (1987)
622,577,2,Coneheads (1993)
102,522,3,Down by Law (1986)
523,866,5,Michael (1996)
90,836,5,Ninotchka (1939)
330,283,5,Emma (1996)
633,651,3,Glory (1989)
246,550,3,Die Hard: With a Vengeance (1995)
477,1051,5,"Associate, The (1996)"
267,230,4,Star Trek IV: The Voyage Home (1986)
661,237,4,Jerry Maguire (1996)
591,100,5,Fargo (1996)
606,208,3,Young Frankenstein (1974)
651,242,5,Kolya (1996)
648,443,2,"Birds, The (1963)"
269,196,1,Dead Poets Society (1989)
678,111,4,"Truth About Cats & Dogs, The (1996)"
514,200,2,"Shining, The (1980)"
109,545,2,Vampire in Brooklyn (1995)
370,423,4,E.T. the Extra-Terrestrial (1982)
180,318,5,Schindler's List (1993)
585,970,3,Hear My Song (1991)
593,162,5,On Golden Pond (1981)
343,747,4,Benny & Joon (1993)
1,199,4,"Bridge on the River Kwai, The (1957)"
139,676,4,"Crucible, The (1996)"
506,660,3,Fried Green Tomatoes (1991)
640,64,5,"Shawshank Redemption, The (1994)"
77,132,3,"Wizard of Oz, The (1939)"
293,1018,3,Tie Me Up! Tie Me Down! (1990)
658,724,3,Circle of Friends (1995)
560,1014,4,Romy and Michele's High School Reunion (1997)
474,692,4,"American President, The (1995)"
663,741,4,"Last Supper, The (1995)"
399,1540,3,"Amazing Panda Adventure, The (1995)"
712,731,5,"Corrina, Corrina (1994)"
660,1078,2,Oliver & Company (1988)
370,613,2,My Man Godfrey (1936)
244,241,4,"Last of the Mohicans, The (1992)"
393,258,4,Contact (1997)
432,7,2,Twelve Monkeys (1995)
543,24,3,Rumble in the Bronx (1995)
660,161,1,Top Gun (1986)
628,300,5,Air Force One (1997)
445,340,5,Boogie Nights (1997)
524,79,4,"Fugitive, The (1993)"
399,56,3,Pulp Fiction (1994)
181,1095,1,High School High (1996)
243,724,3,Circle of Friends (1995)
524,319,4,Everyone Says I Love You (1996)
653,378,3,Miracle on 34th Street (1994)
497,194,3,"Sting, The (1973)"
546,322,4,Murder at 1600 (1997)
63,713,3,Othello (1995)
561,1103,4,Trust (1990)
396,237,4,Jerry Maguire (1996)
647,705,4,Singin' in the Rain (1952)
487,651,5,Glory (1989)
716,91,5,"Nightmare Before Christmas, The (1993)"
308,77,3,"Firm, The (1993)"
374,229,5,Star Trek III: The Search for Spock (1984)
560,358,3,Spawn (1997)
588,559,5,Interview with the Vampire (1994)
346,211,4,M*A*S*H (1970)
655,958,3,To Live (Huozhe) (1994)
658,511,4,Lawrence of Arabia (1962)
276,375,1,Showgirls (1995)
409,195,4,"Terminator, The (1984)"
610,699,2,Little Women (1994)
514,259,4,George of the Jungle (1997)
367,670,4,Body Snatchers (1993)
525,288,4,Scream (1996)
673,311,4,"Wings of the Dove, The (1997)"
326,161,3,Top Gun (1986)
417,498,4,"African Queen, The (1951)"
660,71,2,"Lion King, The (1994)"
94,201,4,Evil Dead II (1987)
305,144,2,Die Hard (1988)
168,280,4,Up Close and Personal (1996)
383,484,4,"Maltese Falcon, The (1941)"
650,223,3,Sling Blade (1996)
393,1182,3,Cops and Robbersons (1994)
671,1222,3,Judgment Night (1993)
66,286,1,"English Patient, The (1996)"
346,743,2,"Crow: City of Angels, The (1996)"
716,275,5,Sense and Sensibility (1995)
648,862,1,Jingle All the Way (1996)
249,275,4,Sense and Sensibility (1995)
454,259,4,George of the Jungle (1997)
181,24,1,Rumble in the Bronx (1995)
239,921,5,Farewell My Concubine (1993)
600,450,4,Star Trek V: The Final Frontier (1989)
580,181,5,Return of the Jedi (1983)
671,1239,3,Cutthroat Island (1995)
189,654,3,Chinatown (1974)
410,311,3,"Wings of the Dove, The (1997)"
698,50,5,Star Wars (1977)
412,81,2,"Hudsucker Proxy, The (1994)"
292,199,5,"Bridge on the River Kwai, The (1957)"
343,385,3,True Lies (1994)
156,515,3,"Boot, Das (1981)"
648,636,4,Escape from New York (1981)
465,169,4,"Wrong Trousers, The (1993)"
372,446,4,Burnt Offerings (1976)
686,204,4,Back to the Future (1985)
591,47,3,Ed Wood (1994)
655,321,3,Mother (1996)
601,378,2,Miracle on 34th Street (1994)
711,652,4,Rosencrantz and Guildenstern Are Dead (1990)
653,2,1,GoldenEye (1995)
575,427,4,To Kill a Mockingbird (1962)
290,1035,4,Cool Runnings (1993)
249,258,5,Contact (1997)
417,831,2,Escape from L.A. (1996)
648,226,4,Die Hard 2 (1990)
660,50,4,Star Wars (1977)
16,945,4,Charade (1963)
171,690,3,Seven Years in Tibet (1997)
17,471,2,Courage Under Fire (1996)
276,552,3,Species (1995)
660,930,2,Chain Reaction (1996)
313,419,3,Mary Poppins (1964)
601,1135,2,"Doors, The (1991)"
493,597,4,Eraser (1996)
130,38,4,"Net, The (1995)"
627,177,5,"Good, The Bad and The Ugly, The (1966)"
593,159,4,Basic Instinct (1992)
653,101,3,Heavy Metal (1981)
545,183,4,Alien (1979)
648,103,1,All Dogs Go to Heaven 2 (1996)
474,514,4,Annie Hall (1977)
495,660,3,Fried Green Tomatoes (1991)
699,1060,3,"Adventures of Pinocchio, The (1996)"
699,324,4,Lost Highway (1997)
648,434,5,Forbidden Planet (1956)
49,1081,3,Curdled (1996)
627,546,3,Broken Arrow (1996)
548,292,4,Rosewood (1997)
639,638,4,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
683,748,3,"Saint, The (1997)"
386,323,4,Dante's Peak (1997)
642,412,2,"Very Brady Sequel, A (1996)"
551,696,2,City Hall (1996)
584,229,3,Star Trek III: The Search for Spock (1984)
201,137,4,Big Night (1996)
301,186,4,"Blues Brothers, The (1980)"
622,552,2,Species (1995)
650,269,4,"Full Monty, The (1997)"
12,174,5,Raiders of the Lost Ark (1981)
393,561,3,Mary Shelley's Frankenstein (1994)
379,56,5,Pulp Fiction (1994)
617,644,4,"Thin Blue Line, The (1988)"
313,661,4,High Noon (1952)
535,686,5,"Perfect World, A (1993)"
313,102,3,"Aristocats, The (1970)"
442,7,4,Twelve Monkeys (1995)
560,89,5,Blade Runner (1982)
276,195,5,"Terminator, The (1984)"
715,410,4,Kingpin (1996)
144,963,4,Some Folks Call It a Sling Blade (1993)
294,879,4,"Peacemaker, The (1997)"
104,15,5,Mr. Holland's Opus (1995)
456,559,3,Interview with the Vampire (1994)
601,1047,1,Multiplicity (1996)
308,22,4,Braveheart (1995)
334,899,4,"Winter Guest, The (1997)"
524,71,3,"Lion King, The (1994)"
664,673,3,Cape Fear (1962)
548,928,3,"Craft, The (1996)"
421,603,4,Rear Window (1954)
446,306,3,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
521,28,3,Apollo 13 (1995)
230,132,5,"Wizard of Oz, The (1939)"
378,2,2,GoldenEye (1995)
619,300,5,Air Force One (1997)
13,655,5,Stand by Me (1986)
312,479,5,Vertigo (1958)
486,1129,4,Chungking Express (1994)
524,649,4,Once Upon a Time in America (1984)
479,1007,4,Waiting for Guffman (1996)
535,657,5,"Manchurian Candidate, The (1962)"
456,9,3,Dead Man Walking (1995)
109,238,2,Raising Arizona (1987)
503,603,3,Rear Window (1954)
661,168,5,Monty Python and the Holy Grail (1974)
270,869,1,Fools Rush In (1997)
381,59,3,Three Colors: Red (1994)
492,242,5,Kolya (1996)
495,219,4,"Nightmare on Elm Street, A (1984)"
667,186,4,"Blues Brothers, The (1980)"
682,399,4,"Three Musketeers, The (1993)"
385,177,4,"Good, The Bad and The Ugly, The (1966)"
618,676,2,"Crucible, The (1996)"
660,569,2,Wolf (1994)
461,304,4,Fly Away Home (1996)
532,29,3,Batman Forever (1995)
608,275,5,Sense and Sensibility (1995)
532,97,5,Dances with Wolves (1990)
276,709,4,Strictly Ballroom (1992)
671,258,5,Contact (1997)
198,652,3,Rosencrantz and Guildenstern Are Dead (1990)
670,228,5,Star Trek: The Wrath of Khan (1982)
331,1101,4,Six Degrees of Separation (1993)
552,257,3,Men in Black (1997)
417,202,4,Groundhog Day (1993)
334,124,5,Lone Star (1996)
639,66,3,While You Were Sleeping (1995)
402,135,4,2001: A Space Odyssey (1968)
693,655,3,Stand by Me (1986)
429,249,4,Austin Powers: International Man of Mystery (1997)
588,810,4,"Shadow, The (1994)"
389,178,4,12 Angry Men (1957)
13,891,1,Bent (1997)
313,502,3,Bananas (1971)
486,475,4,Trainspotting (1996)
69,289,4,Evita (1996)
661,428,4,Harold and Maude (1971)
498,594,2,Heavy (1995)
660,603,4,Rear Window (1954)
295,70,5,Four Weddings and a Funeral (1994)
655,1103,3,Trust (1990)
719,673,3,Cape Fear (1962)
74,13,4,Mighty Aphrodite (1995)
94,72,3,"Mask, The (1994)"
621,273,4,Heat (1995)
299,727,4,Immortal Beloved (1994)
458,195,4,"Terminator, The (1984)"
43,8,4,Babe (1995)
666,467,4,"Bronx Tale, A (1993)"
593,659,5,Arsenic and Old Lace (1944)
505,228,2,Star Trek: The Wrath of Khan (1982)
391,258,3,Contact (1997)
344,694,5,Persuasion (1995)
535,655,4,Stand by Me (1986)
589,300,5,Air Force One (1997)
533,792,3,Bullets Over Broadway (1994)
471,768,3,Casper (1995)
561,430,3,Duck Soup (1933)
223,619,2,Extreme Measures (1996)
330,708,3,"Sex, Lies, and Videotape (1989)"
562,684,4,In the Line of Fire (1993)
145,1273,5,Color of Night (1994)
130,392,4,"Man Without a Face, The (1993)"
654,756,4,Father of the Bride Part II (1995)
479,511,5,Lawrence of Arabia (1962)
451,877,4,Excess Baggage (1997)
537,4,2,Get Shorty (1995)
560,183,5,Alien (1979)
276,67,3,Ace Ventura: Pet Detective (1994)
711,720,3,First Knight (1995)
83,319,1,Everyone Says I Love You (1996)
472,51,5,Legends of the Fall (1994)
624,288,4,Scream (1996)
214,69,2,Forrest Gump (1994)
379,178,5,12 Angry Men (1957)
297,200,3,"Shining, The (1980)"
663,925,3,Unforgettable (1996)
655,291,3,Absolute Power (1997)
577,531,4,Shine (1996)
308,196,3,Dead Poets Society (1989)
503,10,5,Richard III (1995)
683,313,2,Titanic (1997)
344,709,5,Strictly Ballroom (1992)
101,125,4,Phenomenon (1996)
526,332,2,Kiss the Girls (1997)
1,57,5,Priest (1994)
682,51,5,Legends of the Fall (1994)
658,182,5,GoodFellas (1990)
478,959,4,Dazed and Confused (1993)
712,392,5,"Man Without a Face, The (1993)"
145,454,1,Bastard Out of Carolina (1996)
454,289,3,Evita (1996)
598,898,4,"Postman, The (1997)"
450,79,4,"Fugitive, The (1993)"
214,191,4,Amadeus (1984)
429,537,4,My Own Private Idaho (1991)
82,946,2,"Fox and the Hound, The (1981)"
642,71,5,"Lion King, The (1994)"
416,834,3,Halloween: The Curse of Michael Myers (1995)
705,196,4,Dead Poets Society (1989)
638,100,3,Fargo (1996)
661,423,4,E.T. the Extra-Terrestrial (1982)
702,346,1,Jackie Brown (1997)
590,282,2,"Time to Kill, A (1996)"
416,281,5,"River Wild, The (1994)"
694,9,5,Dead Man Walking (1995)
7,551,1,Lord of Illusions (1995)
622,380,4,Star Trek: Generations (1994)
207,242,4,Kolya (1996)
686,185,5,Psycho (1960)
514,301,4,In & Out (1997)
524,573,4,Body Snatchers (1993)
184,476,2,"First Wives Club, The (1996)"
642,1413,3,Street Fighter (1994)
693,39,3,Strange Days (1995)
234,510,4,"Magnificent Seven, The (1954)"
501,1010,4,Basquiat (1996)
664,678,2,Volcano (1997)
65,402,4,Ghost (1990)
342,319,4,Everyone Says I Love You (1996)
176,1008,4,I Shot Andy Warhol (1996)
561,431,2,Highlander (1986)
622,685,2,Executive Decision (1996)
64,419,2,Mary Poppins (1964)
436,367,4,Clueless (1995)
721,87,3,Searching for Bobby Fischer (1993)
709,227,2,Star Trek VI: The Undiscovered Country (1991)
445,1097,1,"Hate (Haine, La) (1995)"
268,77,2,"Firm, The (1993)"
562,806,1,Menace II Society (1993)
